"seqnames"	"start"	"end"	"width"	"strand"	"source"	"type"	"score"	"phase"	"gene_id"	"gene_type"	"gene_name"	"level"	"mgi_id"	"havana_gene"	"OR_cluster"	"midpoint"	"Class"
"385"	"chr2"	111417842	111423115	5274	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096703.3"	"protein_coding"	"Olfr1286"	2	"MGI:3031120"	"OTTMUSG00000015068.4"	"OR-Cluster-39"	111420478.5	"II"
"386"	"chr2"	111487528	111493829	6302	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095809.3"	"protein_coding"	"Olfr1290"	2	"MGI:3031124"	"OTTMUSG00000015087.4"	"OR-Cluster-39"	111490678.5	"II"
"387"	"chr2"	111508573	111509511	939	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094074.1"	"unprocessed_pseudogene"	"Olfr1292-ps1"	2	"MGI:3031126"	"OTTMUSG00000015074.1"	"OR-Cluster-39"	111509042	"II"
"388"	"chr2"	111536530	111540291	3762	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109547.2"	"protein_coding"	"Olfr1294"	2	"MGI:3031128"	"OTTMUSG00000015069.4"	"OR-Cluster-39"	111538410.5	"II"
"389"	"chr2"	111561423	111569681	8259	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108919.3"	"protein_coding"	"Olfr1295"	2	"MGI:3031129"	"OTTMUSG00000015082.5"	"OR-Cluster-39"	111565552	"II"
"390"	"chr2"	111593073	111594011	939	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096690.1"	"unprocessed_pseudogene"	"Olfr1296-ps1"	2	"MGI:3031130"	"OTTMUSG00000015077.1"	"OR-Cluster-39"	111593542	"II"
"391"	"chr2"	111615233	111626497	11265	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094858.3"	"protein_coding"	"Olfr1297"	2	"MGI:3031131"	"OTTMUSG00000015079.4"	"OR-Cluster-39"	111620865	"II"
"392"	"chr2"	111644498	111649201	4704	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109487.3"	"protein_coding"	"Olfr1298"	2	"MGI:3031132"	"OTTMUSG00000015083.5"	"OR-Cluster-39"	111646849.5	"II"
"393"	"chr2"	111812247	111820340	8094	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000093804.3"	"protein_coding"	"Olfr1303"	2	"MGI:3031137"	"OTTMUSG00000015086.4"	"OR-Cluster-39"	111816293.5	"II"
"394"	"chr2"	111823228	111823416	189	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109423.1"	"unprocessed_pseudogene"	"Olfr1304-ps1"	2	"MGI:3031138"	"OTTMUSG00000059792.1"	"OR-Cluster-39"	111823322	"II"
"395"	"chr2"	111844262	111851838	7577	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000083059.3"	"unprocessed_pseudogene"	"Olfr268-ps1"	2	"MGI:3030102"	"OTTMUSG00000015114.1"	"OR-Cluster-39"	111848050	"II"
"396"	"chr2"	111867657	111877149	9493	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000074955.3"	"protein_coding"	"Olfr1305"	2	"MGI:3031139"	"OTTMUSG00000015081.4"	"OR-Cluster-39"	111872403	"II"
"397"	"chr2"	111911264	111916271	5008	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096566.2"	"protein_coding"	"Olfr1306"	2	"MGI:3031140"	"OTTMUSG00000015115.3"	"OR-Cluster-39"	111913767.5	"II"
"398"	"chr2"	111930116	111949440	19325	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094747.3"	"protein_coding"	"Olfr1307"	2	"MGI:3031141"	"OTTMUSG00000015117.4"	"OR-Cluster-39"	111939778	"II"
"399"	"chr2"	111959285	111964944	5660	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000074952.3"	"protein_coding"	"Olfr1308"	2	"MGI:3031142"	"OTTMUSG00000015110.4"	"OR-Cluster-39"	111962114.5	"II"
"400"	"chr2"	111979857	111990281	10425	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109528.2"	"protein_coding"	"Olfr1309"	2	"MGI:3031143"	"OTTMUSG00000015107.4"	"OR-Cluster-39"	111985069	"II"
"401"	"chr2"	112004574	112012708	8135	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108827.3"	"protein_coding"	"Olfr1310"	2	"MGI:3031144"	"OTTMUSG00000015108.4"	"OR-Cluster-39"	112008641	"II"
"402"	"chr2"	112019656	112024412	4757	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109403.2"	"protein_coding"	"Olfr1311"	2	"MGI:3031145"	"OTTMUSG00000015119.4"	"OR-Cluster-39"	112022034	"II"
"403"	"chr2"	112038068	112050238	12171	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000074947.3"	"protein_coding"	"Olfr1312"	2	"MGI:3031146"	"OTTMUSG00000015104.4"	"OR-Cluster-39"	112044153	"II"
"404"	"chr2"	112070088	112077843	7756	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000074946.5"	"protein_coding"	"Olfr1313"	2	"MGI:3031147"	"OTTMUSG00000015106.4"	"OR-Cluster-39"	112073965.5	"II"
"405"	"chr2"	112089786	112096781	6996	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000074945.3"	"protein_coding"	"Olfr1314"	2	"MGI:3031148"	"OTTMUSG00000015103.4"	"OR-Cluster-39"	112093283.5	"II"
"406"	"chr2"	112110057	112115440	5384	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109033.2"	"protein_coding"	"Olfr1315-ps1"	2	"MGI:3031149"	"OTTMUSG00000015111.3"	"OR-Cluster-39"	112112748.5	"II"
"407"	"chr2"	112126996	112134977	7982	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000109801.2"	"protein_coding"	"Olfr1316"	2	"MGI:3031150"	"OTTMUSG00000015105.4"	"OR-Cluster-39"	112130986.5	"II"
"408"	"chr3"	6751704	6752072	369	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000103538.3"	"unprocessed_pseudogene"	"Olfr289-ps1"	2	"MGI:3030123"	"OTTMUSG00000052251.4"	NA	6751888	"II"
"409"	"chr3"	52236865	52246945	10081	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000102510.2"	"unprocessed_pseudogene"	"Olfr1398-ps1"	2	"MGI:3031232"	"OTTMUSG00000051694.2"	NA	52241905	"II"
"410"	"chr3"	97407450	97422020	14571	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000051392.5"	"protein_coding"	"Olfr1402"	2	"MGI:3031236"	"OTTMUSG00000053232.4"	"OR-Cluster-40"	97414735	"II"
"411"	"chr3"	106820485	106826287	5803	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000043529.4"	"protein_coding"	"Olfr266"	2	"MGI:3030100"	"OTTMUSG00000052104.3"	"OR-Cluster-41"	106823386	"II"
"412"	"chr3"	131899080	131899328	249	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000104853.2"	"unprocessed_pseudogene"	"Olfr375-ps1"	2	"MGI:3030209"	"OTTMUSG00000054904.2"	NA	131899204	"II"
"413"	"chr4"	43851565	43857595	6031	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000071000.3"	"protein_coding"	"Olfr155"	2	"MGI:1352681"	"OTTMUSG00000007128.4"	"OR-Cluster-42"	43854580	"II"
"414"	"chr4"	52814604	52828269	13666	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000089717.2"	"protein_coding"	"Olfr275"	2	"MGI:3030109"	"OTTMUSG00000007057.3"	"OR-Cluster-43"	52821436.5	"II"
"415"	"chr4"	52964547	52972474	7928	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000070983.3"	"protein_coding"	"Olfr270"	2	"MGI:3030104"	"OTTMUSG00000007115.3"	"OR-Cluster-43"	52968510.5	"II"
"416"	"chr4"	118658952	118668042	9091	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000043698.9"	"protein_coding"	"Olfr62"	2	"MGI:1333887"	"OTTMUSG00000008741.5"	"OR-Cluster-45"	118663497	"II"
"417"	"chr4"	118703523	118713438	9916	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000046790.7"	"protein_coding"	"Olfr1341"	2	"MGI:3031175"	"OTTMUSG00000008745.5"	"OR-Cluster-45"	118708480.5	"II"
"418"	"chr4"	118720138	118729395	9258	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000070821.6"	"protein_coding"	"Olfr1340"	2	"MGI:3031174"	"OTTMUSG00000008739.5"	"OR-Cluster-45"	118724766.5	"II"
"419"	"chr4"	118732175	118736906	4732	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000070820.3"	"protein_coding"	"Olfr1339"	2	"MGI:3031173"	"OTTMUSG00000008740.5"	"OR-Cluster-45"	118734540.5	"II"
"420"	"chr4"	118854086	118855045	960	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000083336.2"	"unprocessed_pseudogene"	"Olfr1332-ps1"	2	"MGI:3031166"	"OTTMUSG00000008763.2"	"OR-Cluster-45"	118854565.5	"II"
"421"	"chr4"	118864649	118871707	7059	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000073769.4"	"protein_coding"	"Olfr1331"	2	"MGI:3031165"	"OTTMUSG00000008770.6"	"OR-Cluster-45"	118868178	"II"
"422"	"chr4"	118888597	118899597	11001	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000073768.3"	"protein_coding"	"Olfr1330"	2	"MGI:3031164"	"OTTMUSG00000008767.5"	"OR-Cluster-45"	118894097	"II"
"423"	"chr4"	43694784	43700807	6024	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000050215.6"	"protein_coding"	"Olfr70"	2	"MGI:1860079"	"OTTMUSG00000007072.3"	"OR-Cluster-42"	43697795.5	"II"
"424"	"chr4"	43704562	43710255	5694	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000046450.3"	"protein_coding"	"Olfr71"	2	"MGI:1860080"	"OTTMUSG00000007073.4"	"OR-Cluster-42"	43707408.5	"II"
"425"	"chr4"	43767476	43767777	302	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000083417.1"	"unprocessed_pseudogene"	"Olfr269-ps1"	2	"MGI:3030103"	"OTTMUSG00000007133.1"	"OR-Cluster-42"	43767626.5	"II"
"426"	"chr4"	43770050	43771009	960	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000044801.1"	"protein_coding"	"Olfr159"	2	"MGI:1352686"	"OTTMUSG00000007134.2"	"OR-Cluster-42"	43770529.5	"II"
"427"	"chr4"	43781366	43782328	963	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111338.1"	"polymorphic_pseudogene"	"Olfr29-ps1"	2	"MGI:1352685"	"OTTMUSG00000007132.2"	"OR-Cluster-42"	43781847	"II"
"428"	"chr4"	43820132	43823895	3764	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110970.2"	"protein_coding"	"Olfr156"	2	"MGI:1352683"	"OTTMUSG00000007129.5"	"OR-Cluster-42"	43822013.5	"II"
"429"	"chr4"	43830542	43840201	9660	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111611.1"	"protein_coding"	"Olfr157"	2	"MGI:1352684"	"OTTMUSG00000007131.4"	"OR-Cluster-42"	43835371.5	"II"
"430"	"chr4"	52842198	52843046	849	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110940.1"	"unprocessed_pseudogene"	"Olfr274-ps1"	2	"MGI:3030108"	"OTTMUSG00000062575.1"	"OR-Cluster-43"	52842622	"II"
"431"	"chr4"	52852154	52859236	7083	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000049648.4"	"protein_coding"	"Olfr273"	2	"MGI:3030107"	"OTTMUSG00000007117.5"	"OR-Cluster-43"	52855695	"II"
"432"	"chr4"	52910207	52919178	8972	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000051593.4"	"protein_coding"	"Olfr272"	2	"MGI:3030106"	"OTTMUSG00000007116.4"	"OR-Cluster-43"	52914692.5	"II"
"433"	"chr4"	52935430	52936381	952	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000082216.4"	"polymorphic_pseudogene"	"Olfr271-ps1"	2	"MGI:3030105"	"OTTMUSG00000007114.2"	"OR-Cluster-43"	52935905.5	"II"
"434"	"chr4"	58782704	58787716	5013	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000043385.4"	"protein_coding"	"Olfr267"	2	"MGI:3030101"	"OTTMUSG00000007618.4"	"OR-Cluster-44"	58785210	"II"
"435"	"chr4"	118672609	118673522	914	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000086521.3"	"unprocessed_pseudogene"	"Olfr1343-ps1"	2	"MGI:3031177"	"OTTMUSG00000008746.1"	"OR-Cluster-45"	118673065.5	"II"
"436"	"chr4"	118687486	118692756	5271	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000043383.5"	"protein_coding"	"Olfr1342"	2	"MGI:3031176"	"OTTMUSG00000008742.3"	"OR-Cluster-45"	118690121	"II"
"437"	"chr4"	118751975	118758737	6763	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095218.3"	"protein_coding"	"Olfr1338"	2	"MGI:3031172"	"OTTMUSG00000008743.4"	"OR-Cluster-45"	118755356	"II"
"438"	"chr4"	118781636	118782586	951	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111159.1"	"protein_coding"	"Olfr1337"	2	"MGI:3031171"	"OTTMUSG00000008748.3"	"OR-Cluster-45"	118782111	"II"
"439"	"chr4"	118808797	118809944	1148	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000066061.6"	"protein_coding"	"Olfr1335"	2	"MGI:3031168"	"OTTMUSG00000008768.3"	"OR-Cluster-45"	118809370.5	"II"
"440"	"chr4"	118827659	118836279	8621	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110947.1"	"protein_coding"	"Olfr1333"	2	"MGI:3031167"	"OTTMUSG00000008764.5"	"OR-Cluster-45"	118831969	"II"
"441"	"chr4"	118916524	118917465	942	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096705.1"	"protein_coding"	"Olfr1329"	2	"MGI:3031163"	"OTTMUSG00000008765.2"	"OR-Cluster-45"	118916994.5	"II"
"442"	"chr4"	118930071	118938612	8542	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111259.2"	"protein_coding"	"Olfr1328"	2	"MGI:3031162"	"OTTMUSG00000008771.5"	"OR-Cluster-45"	118934341.5	"II"
"443"	"chr5"	106906729	106906980	252	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000067047.4"	"unprocessed_pseudogene"	"Olfr719-ps"	2	"MGI:3030553"	"OTTMUSG00000028169.2"	"OR-Cluster-46"	106906854.5	"II"
"444"	"chr5"	75141348	75141558	211	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000107258.2"	"unprocessed_pseudogene"	"Olfr1401-ps1"	2	"MGI:3031235"	"OTTMUSG00000056089.2"	NA	75141453	"II"
"445"	"chr5"	143134014	143147581	13568	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090981.6"	"protein_coding"	"Olfr718-ps1"	2	"MGI:3030552"	"OTTMUSG00000047369.5"	"OR-Cluster-47"	143140797.5	"II"
"446"	"chr6"	40569487	40574343	4857	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000045514.5"	"protein_coding"	"Olfr460"	2	"MGI:3030294"	"OTTMUSG00000039754.3"	"OR-Cluster-48"	40571915	"II"
"447"	"chr6"	42721916	42722263	348	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000107986.1"	"unprocessed_pseudogene"	"Olfr454-ps1"	2	"MGI:3030288"	"OTTMUSG00000057450.1"	"OR-Cluster-51"	42722089.5	"II"
"448"	"chr6"	42739371	42746963	7593	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095831.2"	"protein_coding"	"Olfr453"	2	"MGI:3030287"	"OTTMUSG00000057453.3"	"OR-Cluster-51"	42743167	"II"
"449"	"chr6"	42756404	42763231	6828	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095236.2"	"protein_coding"	"Olfr38"	2	"MGI:1313140"	"OTTMUSG00000057455.3"	"OR-Cluster-51"	42759817.5	"II"
"450"	"chr6"	42785093	42791619	6527	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094192.5"	"protein_coding"	"Olfr452"	2	"MGI:3030286"	"OTTMUSG00000042481.4"	"OR-Cluster-51"	42788356	"II"
"451"	"chr6"	42800743	42801678	936	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108058.1"	"polymorphic_pseudogene"	"Olfr451-ps1"	2	"MGI:3030285"	"OTTMUSG00000057456.2"	"OR-Cluster-51"	42801210.5	"II"
"452"	"chr6"	42811939	42819081	7143	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000054431.4"	"protein_coding"	"Olfr450"	2	"MGI:3030284"	"OTTMUSG00000057457.3"	"OR-Cluster-51"	42815510	"II"
"453"	"chr6"	42834384	42839516	5133	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000049168.9"	"protein_coding"	"Olfr449"	2	"MGI:3030283"	"OTTMUSG00000057458.4"	"OR-Cluster-51"	42836950	"II"
"454"	"chr6"	42890441	42899085	8645	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000043119.5"	"protein_coding"	"Olfr448"	2	"MGI:3030282"	"OTTMUSG00000057459.4"	"OR-Cluster-51"	42894763	"II"
"455"	"chr6"	42908878	42914273	5396	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000045708.4"	"protein_coding"	"Olfr447"	2	"MGI:3030281"	"OTTMUSG00000057460.3"	"OR-Cluster-51"	42911575.5	"II"
"456"	"chr6"	42921377	42931141	9765	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000073111.3"	"protein_coding"	"Olfr446"	2	"MGI:3030280"	"OTTMUSG00000057461.4"	"OR-Cluster-51"	42926259	"II"
"457"	"chr6"	42949067	42956764	7698	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000073110.3"	"protein_coding"	"Olfr444"	2	"MGI:3030278"	"OTTMUSG00000057693.3"	"OR-Cluster-51"	42952915.5	"II"
"458"	"chr6"	43067308	43095584	28277	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000091386.2"	"transcribed_unprocessed_pseudogene"	"Olfr443-ps1"	2	"MGI:3030277"	"OTTMUSG00000057723.1"	"OR-Cluster-51"	43081446	"II"
"459"	"chr6"	43099400	43099715	316	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108193.1"	"unprocessed_pseudogene"	"Olfr442-ps1"	2	"MGI:3030276"	"OTTMUSG00000057724.1"	"OR-Cluster-51"	43099557.5	"II"
"460"	"chr6"	43106369	43117803	11435	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094669.3"	"protein_coding"	"Olfr441"	2	"MGI:3030275"	"OTTMUSG00000057725.3"	"OR-Cluster-51"	43112086	"II"
"461"	"chr6"	43122350	43123266	917	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000107889.1"	"unprocessed_pseudogene"	"Olfr440-ps1"	2	"MGI:3030274"	"OTTMUSG00000057726.1"	"OR-Cluster-51"	43122808	"II"
"462"	"chr6"	43138133	43138439	307	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108149.1"	"unprocessed_pseudogene"	"Olfr439-ps1"	2	"MGI:3030273"	"OTTMUSG00000057727.1"	"OR-Cluster-51"	43138286	"II"
"463"	"chr6"	43146567	43157169	10603	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094200.2"	"protein_coding"	"Olfr237"	2	"MGI:3030071"	"OTTMUSG00000057728.2"	"OR-Cluster-51"	43151868	"II"
"464"	"chr6"	43163282	43169861	6580	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000071481.4"	"protein_coding"	"Olfr437"	2	"MGI:3030271"	"OTTMUSG00000057729.2"	"OR-Cluster-51"	43166571.5	"II"
"465"	"chr6"	43172140	43177460	5321	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000043605.5"	"protein_coding"	"Olfr13"	2	"MGI:104812"	"OTTMUSG00000057730.2"	"OR-Cluster-51"	43174800	"II"
"466"	"chr6"	43187171	43187696	526	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000107469.1"	"unprocessed_pseudogene"	"Olfr436-ps1"	2	"MGI:3030270"	"OTTMUSG00000057731.1"	"OR-Cluster-51"	43187433.5	"II"
"467"	"chr6"	43197146	43203629	6484	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048693.5"	"protein_coding"	"Olfr435"	2	"MGI:3030269"	"OTTMUSG00000057770.4"	"OR-Cluster-51"	43200387.5	"II"
"468"	"chr6"	43213021	43218113	5093	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059411.6"	"protein_coding"	"Olfr434"	2	"MGI:3030268"	"OTTMUSG00000057772.4"	"OR-Cluster-51"	43215567	"II"
"469"	"chr6"	43231529	43236959	5431	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000061210.4"	"protein_coding"	"Olfr47"	2	"MGI:1333821"	"OTTMUSG00000057773.2"	"OR-Cluster-51"	43234244	"II"
"470"	"chr6"	116489091	116498221	9131	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000053391.5"	"protein_coding"	"Olfr211"	2	"MGI:3030045"	"OTTMUSG00000056818.5"	"OR-Cluster-52"	116493656	"II"
"471"	"chr6"	116506516	116517965	11450	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000053251.6"	"protein_coding"	"Olfr212"	2	"MGI:3030046"	"OTTMUSG00000057303.2"	"OR-Cluster-52"	116512240.5	"II"
"472"	"chr6"	116538456	116544292	5837	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000081649.2"	"protein_coding"	"Olfr213"	2	"MGI:3030047"	"OTTMUSG00000057304.3"	"OR-Cluster-52"	116541374	"II"
"473"	"chr6"	116554235	116560611	6377	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000051046.7"	"protein_coding"	"Olfr214"	2	"MGI:3030048"	"OTTMUSG00000057305.2"	"OR-Cluster-52"	116557423	"II"
"474"	"chr6"	40542171	40555050	12880	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000068259.4"	"protein_coding"	"Olfr461"	2	"MGI:3030295"	"OTTMUSG00000056379.4"	"OR-Cluster-48"	40548610.5	"II"
"475"	"chr6"	41768770	41775177	6408	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000045479.7"	"protein_coding"	"Olfr459"	2	"MGI:3030293"	"OTTMUSG00000051433.3"	"OR-Cluster-49"	41771973.5	"II"
"476"	"chr6"	42459979	42465196	5218	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000068574.2"	"protein_coding"	"Olfr458"	2	"MGI:3030292"	"OTTMUSG00000057381.3"	"OR-Cluster-50"	42462587.5	"II"
"477"	"chr6"	42468015	42476335	8321	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000091983.3"	"protein_coding"	"Olfr457"	2	"MGI:3030291"	"OTTMUSG00000057382.4"	"OR-Cluster-50"	42472175	"II"
"478"	"chr6"	42486163	42487214	1052	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090631.3"	"protein_coding"	"Olfr456"	2	"MGI:3030290"	"OTTMUSG00000022554.2"	"OR-Cluster-50"	42486688.5	"II"
"479"	"chr6"	42535664	42547587	11924	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000071494.5"	"protein_coding"	"Olfr455"	2	"MGI:3030289"	"OTTMUSG00000035933.3"	"OR-Cluster-50"	42541625.5	"II"
"480"	"chr6"	73420314	73421218	905	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108032.1"	"unprocessed_pseudogene"	"Olfr210-ps1"	2	"MGI:3030044"	"OTTMUSG00000057769.2"	NA	73420766	"II"
"481"	"chr6"	116580084	116584195	4112	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000050654.5"	"protein_coding"	"Olfr215"	2	"MGI:3030049"	"OTTMUSG00000057306.2"	"OR-Cluster-52"	116582139.5	"II"
"482"	"chr7"	6438688	6442161	3474	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000090824.2"	"protein_coding"	"Olfr1344"	2	"MGI:3031178"	"OTTMUSG00000035162.2"	"OR-Cluster-53"	6440424.5	"II"
"483"	"chr7"	6446874	6447117	244	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110323.1"	"unprocessed_pseudogene"	"Olfr1345-ps1"	2	"MGI:3031179"	"OTTMUSG00000060925.1"	"OR-Cluster-53"	6446995.5	"II"
"484"	"chr7"	6456168	6466817	10650	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048620.6"	"protein_coding"	"Olfr1336"	2	"MGI:3031170"	"OTTMUSG00000060111.3"	"OR-Cluster-53"	6461492.5	"II"
"485"	"chr7"	6467101	6478112	11012	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000054938.7"	"protein_coding"	"Olfr1346"	2	"MGI:3031180"	"OTTMUSG00000060112.3"	"OR-Cluster-53"	6472606.5	"II"
"486"	"chr7"	6564841	6571401	6561	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000056696.5"	"protein_coding"	"Olfr1350"	2	"MGI:3031184"	"OTTMUSG00000060118.2"	"OR-Cluster-53"	6568121	"II"
"487"	"chr7"	84853553	84859612	6060	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000070460.7"	"protein_coding"	"Olfr291"	2	"MGI:3030125"	"OTTMUSG00000037864.6"	"OR-Cluster-54"	84856582.5	"II"
"488"	"chr7"	84913075	84920861	7787	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000070459.6"	"protein_coding"	"Olfr290"	2	"MGI:3030124"	"OTTMUSG00000037866.5"	"OR-Cluster-54"	84916968	"II"
"490"	"chr7"	86403846	86414024	10179	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000061549.6"	"protein_coding"	"Olfr301"	2	"MGI:3030135"	"OTTMUSG00000037766.4"	"OR-Cluster-55"	86408935	"II"
"491"	"chr7"	86435913	86445258	9346	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000092401.3"	"polymorphic_pseudogene"	"Olfr300-ps1"	2	"MGI:3030134"	"OTTMUSG00000037767.3"	"OR-Cluster-55"	86440585.5	"II"
"492"	"chr7"	86459921	86469557	9637	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000020168.5"	"protein_coding"	"Olfr299"	2	"MGI:3030133"	"OTTMUSG00000037768.3"	"OR-Cluster-55"	86464739	"II"
"493"	"chr7"	86519968	86528497	8530	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000057067.4"	"protein_coding"	"Olfr297"	2	"MGI:3030131"	"OTTMUSG00000037770.3"	"OR-Cluster-55"	86524232.5	"II"
"494"	"chr7"	86559478	86562678	3201	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000092372.3"	"polymorphic_pseudogene"	"Olfr296-ps1"	2	"MGI:3030130"	"OTTMUSG00000037772.3"	"OR-Cluster-55"	86561078	"II"
